,ID,POZO,E_Brent,VPN_incremental_porta,VPN_Total_porta,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
64,64,CA205,50,712.0628,712.0628,972.7704,972.7704,1.6388682059918231,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,526.7940355913695,2437.3607734061693,0.0
65,65,CA205,55,712.0628,712.0628,1233.478,1233.478,2.047423768264472,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,639.9147794401403,2811.189112885644,0.0
66,66,CA205,60,712.0628,712.0628,1494.1856,1494.1856,2.455979330537121,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,753.0355232889109,3185.0174523651176,0.0
67,67,CA205,65,712.0628,712.0628,1754.8932,1754.8932,2.8645348928097705,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,866.1562671376814,3558.8457918445924,0.0
68,68,CA205,70,712.0628,712.0628,2015.6008,2015.6008,3.2730904550824205,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,979.2770109864523,3932.6741313240655,0.0
69,69,CA205,75,712.0628,712.0628,2276.3084,2276.3084,3.681646017355068,960,0,32.6505,0.0,0.10649328821953519,0.10649328821953519,0.0,0.10649328821953519,0.10649328821953519,2045.0,2045.0,0.2698,0.2698,7.9329,7.9329,22.47227924788379,915.3240856757685,413.67329174259874,2063.5324339266967,0.0,22.47227924788379,915.3240856757685,1092.3977548352232,4306.502470803542,0.0
70,70,CA191,45,3497.4593,3497.4593,3497.4593,3497.4593,5.633959495875915,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0
71,71,CA191,50,3497.4593,3497.4593,4268.8822,4268.8822,6.841799261447774,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,1991.3641669225347,7205.73047344858,0.0
72,72,CA191,55,3497.4593,3497.4593,5040.305,5040.305,8.049639027019627,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,2325.1147405851057,8310.903858946824,0.0
73,73,CA191,60,3497.4593,3497.4593,5811.7278,5811.7278,9.257478792591481,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,2658.865314247675,9416.077244445072,0.0
74,74,CA191,65,3497.4593,3497.4593,6583.1506,6583.1506,10.46531855816334,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,2992.615887910244,10521.25062994332,0.0
75,75,CA191,70,3497.4593,3497.4593,7354.5734,7354.5734,11.673158323735192,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,3326.3664615728153,11626.424015441566,0.0
76,76,CA191,75,3497.4593,3497.4593,8125.9962,8125.9962,12.880998089307045,960,0,52.0381,0.0,0.3649753631250312,0.3649753631250312,0.0,0.3649753631250312,0.3649753631250312,2045.0,2045.0,0.1255,0.1255,2.3147,2.3147,30.160063548097206,915.3240856757685,1657.613593259965,6100.557087950329,0.0,30.160063548097206,915.3240856757685,3660.117035235384,12731.597400939816,0.0
77,77,CA166,45,724.0348,724.0348,724.0348,724.0348,3.245098178878503,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0
78,78,CA166,50,724.0348,724.0348,905.2394,905.2394,4.022756001218855,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,438.3610701963396,1693.4898865541375,0.0
79,79,CA166,55,724.0348,724.0348,1086.4441,1086.4441,4.800413823559209,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,516.8941222497746,1953.227599215815,0.0
80,80,CA166,60,724.0348,724.0348,1267.6488,1267.6488,5.57807164589956,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,595.427174303209,2212.9653118774922,0.0
81,81,CA166,65,724.0348,724.0348,1448.8534,1448.8534,6.3557294682399075,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,673.9602263566442,2472.70302453917,0.0
82,82,CA166,70,724.0348,724.0348,1630.0581,1630.0581,7.133387290580262,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,752.4932784100788,2732.4407372008477,0.0
83,83,CA166,75,724.0348,724.0348,1811.2627,1811.2627,7.911045112920613,350,0,25.5262,0.0,0.07992560628215518,0.07992560628215518,0.0,0.07992560628215518,0.07992560628215518,2045.0,2045.0,0.281,0.281,3.8536,3.8536,16.177475911082265,333.71190623595726,359.8280181429048,1433.75217389246,0.0,16.177475911082265,333.71190623595726,831.0263304635134,2992.1784498625248,0.0
84,84,CA163,45,1074.9777,1074.9777,1074.9777,1074.9777,4.773699050183372,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0
85,85,CA163,50,1074.9777,1074.9777,1325.3691,1325.3691,5.844663092358212,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,626.7483854871174,2332.2169753633043,0.0
86,86,CA163,55,1074.9777,1074.9777,1575.7605,1575.7605,6.915627134533051,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,734.0589825130367,2689.9189654497,0.0
87,87,CA163,60,1074.9777,1074.9777,1826.1519,1826.1519,7.98659117670789,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,841.3695795389553,3047.620955536097,0.0
88,88,CA163,65,1074.9777,1074.9777,2076.5433,2076.5433,9.057555218882731,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,948.6801765648746,3405.3229456224935,0.0
89,89,CA163,70,1074.9777,1074.9777,2326.9347,2326.9347,10.12851926105757,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,1055.9907735907932,3763.0249357088896,0.0
90,90,CA163,75,1074.9777,1074.9777,2577.3261,2577.3261,11.199483303232405,350,0,83.577,0.0,0.12731673338908217,0.12731673338908217,0.0,0.12731673338908217,0.12731673338908217,2045.0,2045.0,0.5777,0.5777,2.4192,2.4192,46.38759627970445,333.71190623595726,519.4377884611988,1974.514985276908,0.0,46.38759627970445,333.71190623595726,1163.3013706167123,4120.726925795286,0.0
91,91,CA148,45,-290.828,-290.828,-290.828,-290.828,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0
92,92,CA148,50,-290.828,-290.828,-282.9903,-282.9903,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,51.10219339568013,0.0
93,93,CA148,55,-290.828,-290.828,-275.1525,-275.1525,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,58.939953118943954,0.0
94,94,CA148,60,-290.828,-290.828,-267.3148,-267.3148,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,66.77771284220778,0.0
95,95,CA148,65,-290.828,-290.828,-259.477,-259.477,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,74.61547256547159,0.0
96,96,CA148,70,-290.828,-290.828,-251.6392,-251.6392,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,82.45323228873542,0.0
97,97,CA148,75,-290.828,-290.828,-243.8015,-243.8015,0.0,350,0,0.7889,0.0,0.0022246670609637788,0.0022246670609637788,0.0,0.0022246670609637788,0.0022246670609637788,2045.0,2045.0,0.3121,0.3121,138.4477,138.4477,0.3805658947873382,333.71190623595726,0.0,43.26443367241631,0.0,0.3805658947873382,333.71190623595726,0.0,90.29099201199925,0.0
98,98,CA138,45,1961.1673,1961.1673,1961.1673,1961.1673,8.569814920281292,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0
99,99,CA138,50,1961.1673,1961.1673,2373.2702,2373.2702,10.337817303807027,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1079.5607483899528,3850.143430556323,0.0
100,100,CA138,55,1961.1673,1961.1673,2785.3732,2785.3732,12.10581968733276,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1257.9705938287182,4440.656226653917,0.0
101,101,CA138,60,1961.1673,1961.1673,3197.4761,3197.4761,13.873822070858491,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1436.380439267483,5031.169022751514,0.0
102,102,CA138,65,1961.1673,1961.1673,3609.5791,3609.5791,15.641824454384231,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1614.790284706248,5621.681818849111,0.0
103,103,CA138,70,1961.1673,1961.1673,4021.682,4021.682,17.409826837909964,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1793.2001301450134,6212.194614946704,0.0
104,104,CA138,75,1961.1673,1961.1673,4433.785,4433.785,19.177829221435708,350,0,105.5207,0.0,0.19376978283786475,0.19376978283786475,0.0,0.19376978283786475,0.19376978283786475,2045.0,2045.0,0.4792,0.4792,1.5895,1.5895,63.60054484881737,333.71190623595726,901.1509029511877,3259.630634458727,0.0,63.60054484881737,333.71190623595726,1971.6099755837784,6802.707411044299,0.0
105,105,CA133,45,108.7185,108.7185,108.7185,108.7185,0.5895323827732574,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0
106,106,CA133,50,108.7185,108.7185,181.7284,181.7284,0.9028241480674762,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,119.81481616323534,682.2492114459159,0.0
107,107,CA133,55,108.7185,108.7185,254.7384,254.7384,1.2161159133616959,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,151.44426666459873,786.8886610541851,0.0
108,108,CA133,60,108.7185,108.7185,327.7484,327.7484,1.5294076786559156,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,183.07371716596214,891.5281106624541,0.0
109,109,CA133,65,108.7185,108.7185,400.7584,400.7584,1.8426994439501347,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,214.70316766732557,996.1675602707238,0.0
110,110,CA133,70,108.7185,108.7185,473.7684,473.7684,2.155991209244355,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,246.33261816868898,1100.8070098789929,0.0
111,111,CA133,75,108.7185,108.7185,546.7784,546.7784,2.469282974538574,350,0,68.1179,0.0,0.03066441337026294,0.03066441337026294,0.0,0.03066441337026294,0.03066441337026294,2045.0,2045.0,1.9548,1.9548,10.0442,10.0442,46.99403975542139,333.71190623595726,88.18536566187188,577.6097618376465,0.0,46.99403975542139,333.71190623595726,277.9620686700525,1205.4464594872622,0.0
112,112,CAN88,45,2415.945,2415.945,2415.945,2415.945,10.511539796483934,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0
113,113,CAN88,50,2415.945,2415.945,2905.3429,2905.3429,12.61236051983875,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,1307.185477230231,4574.9152728353165,0.0
114,114,CAN88,55,2415.945,2415.945,3394.7408,3394.7408,14.713181243193564,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,1519.4617111311056,5276.589394435827,0.0
115,115,CAN88,60,2415.945,2415.945,3884.1387,3884.1387,16.814001966548386,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,1731.73794503198,5978.263516036338,0.0
116,116,CAN88,65,2415.945,2415.945,4373.5366,4373.5366,18.914822689903204,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,1944.0141789328547,6679.9376376368455,0.0
117,117,CAN88,70,2415.945,2415.945,4862.9345,4862.9345,21.015643413258022,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,2156.29041283373,7381.611759237356,0.0
118,118,CAN88,75,2415.945,2415.945,5352.3324,5352.3324,23.116464136612837,350,0,45.8818,0.0,0.21796288889517432,0.21796288889517432,0.0,0.21796288889517432,0.21796288889517432,2045.0,2045.0,0.1852,0.1852,1.4131,1.4131,28.67495297321982,333.71190623595726,1094.9092433293563,3873.24115123481,0.0,28.67495297321982,333.71190623595726,2368.5666467346036,8083.285880837865,0.0
119,119,CAN372,45,2344.3734,2344.3734,2344.3734,2344.3734,10.199748310183049,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0
120,120,CAN372,50,2344.3734,2344.3734,2825.6198,2825.6198,12.264296622059048,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,1270.6552355914444,4495.925567806131,0.0
121,121,CAN372,55,2344.3734,2344.3734,3306.8663,3306.8663,14.328844933935049,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,1478.9679508078816,5185.484703972712,0.0
122,122,CAN372,60,2344.3734,2344.3734,3788.1127,3788.1127,16.393393245811048,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,1687.2806660243175,5875.0438401392985,0.0
123,123,CAN372,65,2344.3734,2344.3734,4269.3591,4269.3591,18.457941557687047,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,1895.5933812407543,6564.60297630588,0.0
124,124,CAN372,70,2344.3734,2344.3734,4750.6055,4750.6055,20.52248986956305,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,2103.906096457191,7254.162112472464,0.0
125,125,CAN372,75,2344.3734,2344.3734,5231.8519,5231.8519,22.58703818143905,350,0,104.3083,0.0,0.21565010087573283,0.21565010087573283,0.0,0.21565010087573283,0.21565010087573283,2045.0,2045.0,0.4256,0.4256,1.4282,1.4282,65.93858980245092,333.71190623595726,1062.3425203750078,3806.366431639545,0.0,65.93858980245092,333.71190623595726,2312.2188116736284,7943.721248639051,0.0
