,ID,POZO,E_Brent,VPN_incremental_porta,VPN_Total_porta,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
126,126,CAN364,45,682.8275,682.8275,682.8275,682.8275,3.0637822946616016,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0
127,127,CAN364,50,682.8275,682.8275,854.9015,854.9015,3.8028720858495295,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,415.2577746581505,1609.501056474128,0.0
128,128,CAN364,55,682.8275,682.8275,1026.9755,1026.9755,4.541961877037458,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,490.03978068979137,1856.3570467308964,0.0
129,129,CAN364,60,682.8275,682.8275,1199.0495,1199.0495,5.281051668225386,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,564.8217867214322,2103.213036987664,0.0
130,130,CAN364,65,682.8275,682.8275,1371.1235,1371.1235,6.020141459413315,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,639.6037927530731,2350.0690272444326,0.0
131,131,CAN364,70,682.8275,682.8275,1543.1974,1543.1974,6.759231250601244,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,714.3857987847142,2596.9250175011994,0.0
132,132,CAN364,75,682.8275,682.8275,1715.2714,1715.2714,7.498321041789168,350,0,9.0987,0.0,0.07413327550375413,0.07413327550375413,0.0,0.07413327550375413,0.07413327550375413,2045.0,2045.0,0.108,0.108,4.1547,4.1547,5.629873564427866,333.71190623595726,340.47576862650965,1362.64506621736,0.0,5.629873564427866,333.71190623595726,789.1678048163549,2843.7810077579693,0.0
133,133,CAN332,45,1086.943,1086.943,1086.943,1086.943,4.791089676180563,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0
134,134,CAN332,50,1086.943,1086.943,1335.893,1335.893,5.8591501192639095,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,621.0631378658979,2325.893865693741,0.0
135,135,CAN332,55,1086.943,1086.943,1584.843,1584.843,6.9272105623472555,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,728.8453544273422,2682.6260536835803,0.0
136,136,CAN332,60,1086.943,1086.943,1833.7929,1833.7929,7.995271005430605,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,836.6275709887859,3039.3582416734175,0.0
137,137,CAN332,65,1086.943,1086.943,2082.7429,2082.7429,9.063331448513948,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,944.4097875502293,3396.0904296632543,0.0
138,138,CAN332,70,1086.943,1086.943,2331.6929,2331.6929,10.131391891597294,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,1052.1920041116734,3752.822617653092,0.0
139,139,CAN332,75,1086.943,1086.943,2580.6429,2580.6429,11.199452334680641,350,0,53.0521,0.0,0.106218446457427,0.106218446457427,0.0,0.106218446457427,0.106218446457427,2045.0,2045.0,0.4395,0.4395,2.8997,2.8997,35.22581962363841,333.71190623595726,513.2809213044543,1969.161677703904,0.0,35.22581962363841,333.71190623595726,1159.9742206731175,4109.554805642929,0.0
140,140,CAN323,45,554.8503,554.8503,554.8503,554.8503,2.4892525246743413,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0
141,141,CAN323,50,554.8503,554.8503,710.8759,710.8759,3.159309231916336,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,344.33342668733803,1459.1690902267508,0.0
142,142,CAN323,55,554.8503,554.8503,866.9014,866.9014,3.829365939158333,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,412.10684597281886,1682.9680304455762,0.0
143,143,CAN323,60,554.8503,554.8503,1022.9269,1022.9269,4.49942264640033,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,479.8802652582997,1906.7669706644042,0.0
144,144,CAN323,65,554.8503,554.8503,1178.9524,1178.9524,5.169479353642327,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,547.6536845437804,2130.565910883232,0.0
145,145,CAN323,70,554.8503,554.8503,1334.9779,1334.9779,5.839536060884322,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,615.4271038292611,2354.364851102057,0.0
146,146,CAN323,75,554.8503,554.8503,1491.0035,1491.0035,6.509592768126319,350,0,97.3428,0.0,0.06219951613842926,0.06219951613842926,0.0,0.06219951613842926,0.06219951613842926,2045.0,2045.0,1.3772,1.3772,4.9518,4.9518,70.24790053073639,333.71190623595726,276.5600074018573,1235.3701500079233,0.0,70.24790053073639,333.71190623595726,683.2005231147418,2578.163791320884,0.0
147,147,CAN264,45,2672.4609,2672.4609,2672.4609,2672.4609,4.323944612806879,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0
148,148,CAN264,50,2672.4609,2672.4609,3292.8895,3292.8895,5.2951996952006395,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,1552.2182334761844,5794.31357054469,0.0
149,149,CAN264,55,2672.4609,2672.4609,3913.318,3913.318,6.266454777594399,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,1820.4880755835868,6683.011970934978,0.0
150,150,CAN264,60,2672.4609,2672.4609,4533.7466,4533.7466,7.237709859988158,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,2088.757917690989,7571.710371325272,0.0
151,151,CAN264,65,2672.4609,2672.4609,5154.1752,5154.1752,8.208964942381916,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,2357.027759798392,8460.408771715563,0.0
152,152,CAN264,70,2672.4609,2672.4609,5774.6037,5774.6037,9.18022002477568,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,2625.2976019057955,9349.107172105847,0.0
153,153,CAN264,75,2672.4609,2672.4609,6395.0323,6395.0323,10.151475107169436,960,0,54.3311,0.0,0.27593503546033304,0.27593503546033304,0.0,0.27593503546033304,0.27593503546033304,2045.0,2045.0,0.1733,0.1733,3.0616,3.0616,33.88176376033673,915.3240856757685,1283.9483913687811,4905.615170154402,0.0,33.88176376033673,915.3240856757685,2893.567444013199,10237.805572496134,0.0
154,154,CAN256,45,14.2462,14.2462,14.2462,14.2462,0.1288236605285966,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0
155,155,CAN256,50,14.2462,14.2462,149.4764,149.4764,0.34079591271367,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,162.35189773770765,1264.5840620857118,0.0
156,156,CAN256,55,14.2462,14.2462,284.7065,284.7065,0.5527681648987435,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,221.076394397841,1458.5386728350545,0.0
157,157,CAN256,60,14.2462,14.2462,419.9366,419.9366,0.764740417083817,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,279.80089105797435,1652.493283584396,0.0
158,158,CAN256,65,14.2462,14.2462,555.1667,555.1667,0.9767126692688906,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,338.5253877181078,1846.4478943337383,0.0
159,159,CAN256,70,14.2462,14.2462,690.3968,690.3968,1.1886849214539643,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,397.2498843782413,2040.4025050830803,0.0
160,160,CAN256,75,14.2462,14.2462,825.6269,825.6269,1.4006571736390379,960,0,52.0429,0.0,0.05389734165058803,0.05389734165058803,0.0,0.05389734165058803,0.05389734165058803,2045.0,2045.0,0.8497,0.8497,15.6742,15.6742,37.431716276935035,915.3240856757685,103.62740107757422,1070.629451336369,0.0,37.431716276935035,915.3240856757685,455.97438103837464,2234.357115832423,0.0
161,161,CAN236,45,581.1514,581.1514,581.1514,581.1514,2.6108044231507423,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0
162,162,CAN236,50,581.1514,581.1514,746.2955,746.2955,3.3197114617657517,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,362.4881177210371,1543.7726798511355,0.0
163,163,CAN236,55,581.1514,581.1514,911.4396,911.4396,4.028618500380762,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,434.11899317769377,1780.5476307485494,0.0
164,164,CAN236,60,581.1514,581.1514,1076.5837,1076.5837,4.737525538995771,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,505.74986863435015,2017.3225816459624,0.0
165,165,CAN236,65,581.1514,581.1514,1241.7277,1241.7277,5.446432577610784,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,577.3807440910065,2254.097532543376,0.0
166,166,CAN236,70,581.1514,581.1514,1406.8718,1406.8718,6.155339616225793,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,649.0116195476633,2490.872483440789,0.0
167,167,CAN236,75,581.1514,581.1514,1572.0159,1572.0159,6.864246654840803,350,0,144.569,0.0,0.06784769913842337,0.06784769913842337,0.0,0.06784769913842337,0.06784769913842337,2045.0,2045.0,1.8751,1.8751,4.5396,4.5396,101.27714538541657,333.71190623595726,290.85724226438083,1306.997728953722,0.0,101.27714538541657,333.71190623595726,720.6424950043195,2727.647434338201,0.0
168,168,CAN229,45,1377.9808,1377.9808,1377.9808,1377.9808,6.048251584433245,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0
169,169,CAN229,50,1377.9808,1377.9808,1692.0804,1692.0804,7.395770835719544,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,778.1070251333721,2934.4657231411406,0.0
170,170,CAN229,55,1377.9808,1377.9808,2006.18,2006.18,8.743290087005839,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,914.0788576423076,3384.537153070763,0.0
171,171,CAN229,60,1377.9808,1377.9808,2320.2796,2320.2796,10.090809338292132,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,1050.0506901512433,3834.608583000386,0.0
172,172,CAN229,65,1377.9808,1377.9808,2634.3792,2634.3792,11.43832858957843,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,1186.022522660178,4284.680012930009,0.0
173,173,CAN229,70,1377.9808,1377.9808,2948.4788,2948.4788,12.785847840864728,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,1321.994355169114,4734.751442859631,0.0
174,174,CAN229,75,1377.9808,1377.9808,3262.5784,3262.5784,14.13336709215102,350,0,200.4033,0.0,0.13798301903525192,0.13798301903525192,0.0,0.13798301903525192,0.13798301903525192,2045.0,2045.0,1.2781,1.2781,2.2322,2.2322,130.5663577748562,333.71190623595726,642.1351926244366,2484.3942932115183,0.0,130.5663577748562,333.71190623595726,1457.9661876780492,5184.822872789254,0.0
175,175,CAN180,45,-802.843,-802.843,-802.843,-802.843,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0
176,176,CAN180,50,-802.843,-802.843,-782.2144,-782.2144,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,134.49833982497344,0.0
177,177,CAN180,55,-802.843,-802.843,-761.5858,-761.5858,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,155.12691955273007,0.0
178,178,CAN180,60,-802.843,-802.843,-740.9572,-740.9572,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,175.7554992804867,0.0
179,179,CAN180,65,-802.843,-802.843,-720.3287,-720.3287,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,196.3840790082434,0.0
180,180,CAN180,70,-802.843,-802.843,-699.7001,-699.7001,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,217.0126587360001,0.0
181,181,CAN180,75,-802.843,-802.843,-679.0715,-679.0715,0.0,960,0,2.5117,0.0,0.006844153112613336,0.006844153112613336,0.0,0.006844153112613336,0.006844153112613336,2045.0,2045.0,0.3229,0.3229,123.4338,123.4338,1.388643450331653,915.3240856757685,0.0,113.86976009721674,0.0,1.388643450331653,915.3240856757685,0.0,237.6412384637567,0.0
182,182,CAN155,45,1482.1128,1482.1128,1482.1128,1482.1128,2.477349664910172,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0
183,183,CAN155,50,1482.1128,1482.1128,1886.086,1886.086,3.109791138809118,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,959.3729412295596,3773.019344986326,0.0
184,184,CAN155,55,1482.1128,1482.1128,2290.0591,2290.0591,3.742232612708061,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,1134.0837262720797,4351.7032936038595,0.0
185,185,CAN155,60,1482.1128,1482.1128,2694.0323,2694.0323,4.374674086607008,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,1308.794511314599,4930.387242221396,0.0
186,186,CAN155,65,1482.1128,1482.1128,3098.0054,3098.0054,5.007115560505951,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,1483.5052963571188,5509.0711908389285,0.0
187,187,CAN155,70,1482.1128,1482.1128,3501.9786,3501.9786,5.6395570344048975,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,1658.2160813996388,6087.755139456465,0.0
188,188,CAN155,75,1482.1128,1482.1128,3905.9518,3905.9518,6.271998508303844,960,0,21.4839,0.0,0.19054690094875498,0.19054690094875498,0.0,0.19054690094875498,0.19054690094875498,2045.0,2045.0,0.0992,0.0992,4.4336,4.4336,12.236367300214457,915.3240856757685,784.6621561870401,3194.335396368791,0.0,12.236367300214457,915.3240856757685,1832.9268664421581,6666.4390880739975,0.0
